0.0,0.0,9.2967,2,6,0
0,3,100,2,6,0
0,6,100,2,6,0
0,9,100,2,6,0
0,12,100,2,6,0
0,15,100,2,6,0
0,18,100,2,6,0
0,21,100,2,6,0
0,24,100,2,6,0
0,27,100,2,6,0
0,30,100,2,6,0
0,33,100,2,6,0
0,36,100,2,6,0
0,39,100,2,6,0
0,42,100,2,6,0
0,45,100,2,6,0
0,48,100,2,6,0
0,51,100,2,6,0
0.0,54.0,3.84737620420,2,6,0
0.0,57.0,2.89301495476,2,6,0
0.0,60.0,0.759465763571,2,6,0
0.0,63.0,1.06134122138,2,6,0
0.0,66.0,1.46843854215,2,6,0
0.0,69.0,0.156067632854,2,6,0
0.0,72.0,4.95487686458e-06,2,6,0
0.0,75.0,8.77917979336e-06,2,6,0
0.0,78.0,8.77653440434e-06,2,6,0
0.0,81.0,8.77654551967e-06,2,6,0
0.0,84.0,8.77653581011e-06,2,6,0
0.0,87.0,8.77653058895e-06,2,6,0
0,90,100,1,6,0
0,93,100,1,6,0
0,96,100,1,6,0
0,99,100,1,6,0
0,102,100,1,6,0
0,105,100,1,6,0
0,108,100,1,6,0
0,111,100,1,6,0
0,114,100,1,6,0
0,117,100,1,6,0
0,120,100,1,6,0
0,123,100,1,6,0
0,126,100,1,6,0
0,129,100,1,6,0
0,132,100,1,6,0
0,135,100,1,6,0
0,138,100,1,6,0
0,141,100,1,6,0
0,144,100,1,6,0
0,147,100,1,6,0
0,150,100,1,6,0
0,153,100,1,6,0
0,156,100,1,6,0
0,159,100,1,6,0
0,162,100,1,6,0
0,165,100,1,6,0
0,168,100,1,6,0
0,171,100,1,6,0
0,174,100,1,6,0
0,177,100,1,6,0
0,180,100,1,6,0
0,183,100,1,6,0
0,186,100,1,6,0
0,189,100,1,6,0
0,192,100,1,6,0
0,195,100,1,6,0
0,198,100,1,6,0
0,201,100,1,6,0
0,204,100,1,6,0
0,207,100,1,6,0
0,210,100,1,6,0
0,213,100,1,6,0
0,216,100,1,6,0
0,219,100,1,6,0
0,222,100,1,6,0
0,225,100,1,6,0
