3522.708057,-3558.958985,-2.3735e-10
3522.708057,-3380.202278,-0.000051
3522.708057,-3022.688864,-2.8689e-8
3522.708057,-2307.662037,0.0
3522.708057,-2128.90533,0.0
3522.708057,-1771.391917,0.0
3522.708057,-1592.63521,-6.4287e-12
3522.708057,-1413.878503,0.0
3522.708057,-1235.121797,0.0
3522.708057,-877.608383,0.0
3522.708057,-698.851676,0.0
3522.708057,-520.094969,0.0
3522.708057,-341.338263,0.0
3522.708057,-162.581556,0.0
3522.708057,373.688565,0.0
3522.708057,909.958685,0.0
3522.708057,1088.715392,-2.1129e-8
3373.744135,-4273.985812,0.0
3373.744135,-3737.715692,0.0
3373.744135,-2307.662037,-0.000801
3373.744135,-2128.90533,-5.1681e-7
3373.744135,-1771.391917,-9.4237e-6
3373.744135,-1235.121797,0.0
3373.744135,-877.608383,0.0
3373.744135,-698.851676,0.0
3373.744135,-520.094969,0.0
3373.744135,-341.338263,0.0
3373.744135,-162.581556,0.0
3373.744135,373.688565,0.0
3373.744135,552.445271,0.0
3373.744135,909.958685,0.0
3373.744135,1088.715392,0.0
3224.780213,-4273.985812,0.0
3224.780213,-1056.36509,0.0
3224.780213,-698.851676,0.0
3224.780213,-520.094969,0.0
3224.780213,-341.338263,0.0
3224.780213,-162.581556,0.0
3224.780213,373.688565,0.0
3224.780213,552.445271,0.0
3224.780213,1267.472099,-0.00046
3075.816291,-4452.742519,0.0
3075.816291,-4095.229105,0.0
3075.816291,-1235.121797,-5.9288e-9
3075.816291,16.175151,0.0
3075.816291,194.931858,0.0
3075.816291,731.201978,0.0
3075.816291,1267.472099,-1.833e-6
2926.852368,-4452.742519,0.0
2926.852368,-4095.229105,-0.000123
2926.852368,-1235.121797,-5.4055e-8
2926.852368,-877.608383,0.0
2926.852368,-698.851676,0.0
2926.852368,-162.581556,-3.2034e-9
2926.852368,373.688565,-6.7187e-8
2926.852368,552.445271,-1.1702e-8
2926.852368,909.958685,0.0
2926.852368,1088.715392,0.0
2777.888446,-1056.36509,-6.0064e-10
2777.888446,-877.608383,-2.4849e-11
2777.888446,909.958685,-3.1124e-9
2777.888446,1088.715392,0.0
2777.888446,1446.228805,-1.6162e-9
2628.924524,-4452.742519,-2.3454e-11
2628.924524,-1056.36509,-0.000051
2628.924524,1088.715392,-0.000024
2479.960602,-4452.742519,-1.8539e-7
2330.996679,-4452.742519,-2.81e-6
2330.996679,-1056.36509,-0.000312
2330.996679,1982.498926,-1.6197e-11
2330.996679,2340.012339,-0.000247
2182.032757,-4452.742519,-3.8656e-6
2033.068835,-4452.742519,0.0
2033.068835,-4273.985812,-0.000011
2033.068835,2518.769046,-2.7172e-7
2033.068835,2697.525753,-1.6271e-7
1884.104913,-4273.985812,-2.184e-12
1884.104913,-3380.202278,-0.0001
1884.104913,2697.525753,-1.0875e-8
1735.14099,-4452.742519,0.0
1735.14099,-3916.472398,-2.5674e-9
1735.14099,-3558.958985,-4.1307e-11
1735.14099,3055.039166,-2.7135e-10
1586.177068,-4273.985812,0.0
1586.177068,-4095.229105,-1.3871e-7
1586.177068,3055.039166,-1.0246e-6
1586.177068,3233.795873,-7.4847e-12
1586.177068,3591.309287,-6.9882e-7
1437.213146,-4452.742519,0.0
1437.213146,3591.309287,0.0
1288.249224,-4452.742519,0.0
1288.249224,3591.309287,0.0
1288.249224,3770.065994,-2.1465e-11
1139.285301,-4273.985812,0.0
1139.285301,3770.065994,0.0
990.321379,-4452.742519,0.0
990.321379,-4095.229105,-4.69e-9
990.321379,3948.8227,0.0
841.357457,-4452.742519,0.0
841.357457,-4095.229105,-1.9198e-9
841.357457,-3022.688864,-0.002738
841.357457,3948.8227,0.0
841.357457,4127.579407,-2.3782e-12
692.393535,-4452.742519,0.0
692.393535,-4095.229105,-2.1063e-8
692.393535,-3737.715692,-2.1685e-9
692.393535,-3380.202278,0.0
692.393535,-3201.445571,0.0
543.429612,-4452.742519,0.0
543.429612,-4095.229105,0.0
543.429612,-3737.715692,0.0
543.429612,-3380.202278,0.0
543.429612,-3201.445571,0.0
543.429612,4485.092821,-3.4758e-12
394.46569,-4273.985812,0.0
394.46569,-3916.472398,0.0
394.46569,-3558.958985,0.0
394.46569,-3201.445571,0.0
394.46569,4485.092821,-3.3786e-7
394.46569,4842.606234,-1.2011e-8
245.501768,-4273.985812,0.0
245.501768,-3916.472398,0.0
245.501768,-3558.958985,0.0
245.501768,-3022.688864,0.0
245.501768,-2843.932158,-3.0686e-6
96.537846,-4452.742519,0.0
96.537846,-4095.229105,0.0
96.537846,-3737.715692,0.0
96.537846,-3022.688864,0.0
96.537846,-2843.932158,0.0
96.537846,-2665.175451,-7.4395e-9
-52.426077,-4095.229105,0.0
-52.426077,-3737.715692,0.0
-52.426077,-3022.688864,0.0
-52.426077,-2843.932158,0.0
-52.426077,-2665.175451,0.0
-201.389999,-4273.985812,0.0
-201.389999,-3916.472398,0.0
-201.389999,-3558.958985,0.0
-201.389999,-3022.688864,0.0
-201.389999,-2843.932158,0.0
-350.353921,-4452.742519,0.0
-350.353921,-3916.472398,0.0
-350.353921,-3380.202278,0.0
-350.353921,-3201.445571,0.0
-350.353921,-2665.175451,0.0
-350.353921,-2486.418744,-3.639e-7
-499.317843,-4452.742519,0.0
-499.317843,-3916.472398,0.0
-499.317843,-3737.715692,0.0
-499.317843,-3380.202278,0.0
-499.317843,-3201.445571,0.0
-499.317843,-2665.175451,0.0
-499.317843,-2486.418744,0.0
-499.317843,5915.146475,-0.000396
-648.281766,-4452.742519,0.0
-648.281766,-3916.472398,0.0
-648.281766,-3737.715692,0.0
-648.281766,-3380.202278,0.0
-648.281766,-3201.445571,0.0
-648.281766,-2665.175451,0.0
-648.281766,-2486.418744,0.0
-648.281766,6093.903182,-2.3792e-9
-648.281766,6451.416595,-7.7334e-7
-648.281766,6630.173302,-2.7841e-7
-797.245688,-4452.742519,0.0
-797.245688,-3916.472398,0.0
-797.245688,-3737.715692,0.0
-797.245688,-3022.688864,0.0
-797.245688,-2843.932158,0.0
-797.245688,-2307.662037,0.0
-797.245688,6451.416595,0.0
-797.245688,6808.930009,0.0
-946.20961,-4452.742519,0.0
-946.20961,-3737.715692,0.0
-946.20961,-3558.958985,0.0
-946.20961,-3022.688864,0.0
-946.20961,-2843.932158,0.0
-946.20961,-2307.662037,0.0
-946.20961,-2128.90533,0.0
-946.20961,-1950.148624,-1.0892e-6
-946.20961,5915.146475,-0.000022
-946.20961,6451.416595,-4.1256e-10
-946.20961,6630.173302,-6.267e-9
-1095.173532,-4452.742519,0.0
-1095.173532,-3737.715692,0.0
-1095.173532,-3558.958985,0.0
-1095.173532,-3022.688864,0.0
-1095.173532,-2843.932158,0.0
-1095.173532,-2307.662037,0.0
-1095.173532,-2128.90533,-6.1742e-9
-1095.173532,-1235.121797,-1.355e-6
-1095.173532,5915.146475,-1.907e-6
-1244.137454,-4273.985812,0.0
-1244.137454,-4095.229105,0.0
-1244.137454,-3916.472398,0.0
-1244.137454,-3380.202278,0.0
-1244.137454,-3201.445571,0.0
-1244.137454,-3022.688864,0.0
-1244.137454,-2843.932158,0.0
-1244.137454,-2307.662037,0.0
-1244.137454,-2128.90533,-2.055e-10
-1244.137454,-1235.121797,-8.035e-12
-1244.137454,5378.876355,-1.4964e-6
-1244.137454,5736.389768,-0.000071
-1244.137454,5915.146475,-0.073661
-1393.101377,-4273.985812,0.0
-1393.101377,-4095.229105,0.0
-1393.101377,-3916.472398,0.0
-1393.101377,-3380.202278,0.0
-1393.101377,-3201.445571,0.0
-1393.101377,-3022.688864,0.0
-1393.101377,-2665.175451,0.0
-1393.101377,-2486.418744,0.0
-1393.101377,-1413.878503,0.0
-1393.101377,-1056.36509,-1.6475e-8
-1393.101377,5378.876355,-1.692e-10
-1542.065299,-3737.715692,0.0
-1542.065299,-3558.958985,0.0
-1542.065299,-2843.932158,0.0
-1542.065299,-2307.662037,0.0
-1542.065299,-2128.90533,0.0
-1542.065299,-1950.148624,0.0
-1542.065299,-1771.391917,0.0
-1542.065299,-1592.63521,0.0
-1542.065299,-520.094969,-8.0739e-7
-1691.029221,-3737.715692,0.0
-1691.029221,-3558.958985,0.0
-1691.029221,-2843.932158,0.0
-1691.029221,-2307.662037,0.0
-1691.029221,-2128.90533,0.0
-1691.029221,-1950.148624,0.0
-1691.029221,-1771.391917,0.0
-1691.029221,-1592.63521,0.0
-1691.029221,-1235.121797,0.0
-1691.029221,-1056.36509,0.0
-1691.029221,-698.851676,0.0
-1691.029221,-520.094969,0.0
-1691.029221,-341.338263,0.0
-1839.993143,-3380.202278,0.0
-1839.993143,-3201.445571,0.0
-1839.993143,-3022.688864,0.0
-1839.993143,-2665.175451,0.0
-1839.993143,-2307.662037,0.0
-1839.993143,-2128.90533,0.0
-1839.993143,-1950.148624,0.0
-1839.993143,-1771.391917,0.0
-1839.993143,-1592.63521,0.0
-1839.993143,-1235.121797,0.0
-1839.993143,-1056.36509,0.0
-1839.993143,-698.851676,0.0
-1839.993143,-520.094969,0.0
-1839.993143,-162.581556,-1.6317e-6
-1988.957066,-3737.715692,-0.000786
-1988.957066,-3558.958985,-7.8514e-10
-1988.957066,-2843.932158,0.0
-1988.957066,-1413.878503,0.0
-1988.957066,-877.608383,0.0
-1988.957066,-698.851676,0.0
-1988.957066,-341.338263,-2.6299e-8
-2137.920988,-2843.932158,0.0
-2137.920988,-2128.90533,0.0
-2137.920988,-1950.148624,0.0
-2137.920988,-1771.391917,0.0
-2137.920988,-1592.63521,0.0
-2137.920988,-1235.121797,0.0
-2137.920988,-1056.36509,0.0
-2137.920988,-520.094969,0.0
-2286.88491,-2843.932158,0.0
-2286.88491,-2128.90533,0.0
-2286.88491,-1950.148624,0.0
-2286.88491,-1771.391917,0.0
-2286.88491,-1592.63521,0.0
-2286.88491,-1235.121797,0.0
-2286.88491,-1056.36509,0.0
-2286.88491,-520.094969,0.0
-2435.848832,-3022.688864,-1.418e-10
-2435.848832,-2665.175451,0.0
-2435.848832,-2486.418744,0.0
-2435.848832,-2307.662037,0.0
-2435.848832,-1771.391917,0.0
-2435.848832,-1413.878503,0.0
-2435.848832,-877.608383,0.0
-2435.848832,-698.851676,0.0
-2435.848832,-341.338263,-4.5969e-12
-2584.812755,-3022.688864,-0.000108
-2584.812755,-2128.90533,0.0
-2584.812755,-1950.148624,0.0
-2584.812755,-1592.63521,0.0
-2584.812755,-1413.878503,0.0
-2584.812755,-1235.121797,0.0
-2584.812755,-1056.36509,0.0
-2584.812755,-520.094969,0.0
-2584.812755,-162.581556,0.0
-2584.812755,16.175151,0.0
-2584.812755,194.931858,0.0
-2584.812755,373.688565,0.0
-2584.812755,552.445271,0.0
-2584.812755,1446.228805,-0.00275
-2733.776677,-2128.90533,0.0
-2733.776677,-1950.148624,0.0
-2733.776677,-1592.63521,0.0
-2733.776677,-1413.878503,0.0
-2733.776677,-877.608383,0.0
-2733.776677,-698.851676,0.0
-2733.776677,-341.338263,0.0
-2733.776677,731.201978,0.0
-2733.776677,909.958685,0.0
-2733.776677,1088.715392,0.0
-2733.776677,1267.472099,0.0
-2882.740599,-2128.90533,0.0
-2882.740599,-1950.148624,0.0
-2882.740599,-1592.63521,0.0
-2882.740599,-1413.878503,0.0
-2882.740599,-877.608383,0.0
-2882.740599,-698.851676,0.0
-2882.740599,-341.338263,0.0
-2882.740599,731.201978,0.0
-2882.740599,909.958685,0.0
-2882.740599,1088.715392,0.0
-2882.740599,1267.472099,0.0
-2882.740599,2161.255633,-5.1389e-8
-2882.740599,2340.012339,-5.9697e-7
-2882.740599,2697.525753,-9.1179e-6
-3031.704521,-2307.662037,-1.3219e-8
-3031.704521,-1771.391917,0.0
-3031.704521,-1235.121797,0.0
-3031.704521,-1056.36509,0.0
-3031.704521,-698.851676,0.0
-3031.704521,-341.338263,0.0
-3031.704521,731.201978,0.0
-3031.704521,909.958685,0.0
-3031.704521,1088.715392,0.0
-3031.704521,1267.472099,0.0
-3031.704521,1982.498926,-1.6827e-10
-3180.668444,-2128.90533,-6.2319e-6
-3180.668444,-1950.148624,-1.6286e-8
-3180.668444,-1592.63521,0.0
-3180.668444,-1413.878503,0.0
-3180.668444,-877.608383,0.0
-3180.668444,-698.851676,0.0
-3180.668444,-520.094969,0.0
-3180.668444,-162.581556,0.0
-3180.668444,16.175151,0.0
-3180.668444,194.931858,0.0
-3180.668444,373.688565,0.0
-3180.668444,552.445271,0.0
-3180.668444,1624.985512,0.0
-3180.668444,1803.742219,-1.8672e-9
-3329.632366,-1592.63521,0.0
-3329.632366,-1413.878503,0.0
-3329.632366,-877.608383,0.0
-3329.632366,-698.851676,0.0
-3329.632366,-341.338263,0.0
-3329.632366,731.201978,0.0
-3329.632366,909.958685,0.0
-3329.632366,1088.715392,0.0
-3329.632366,1624.985512,0.0
-3329.632366,1803.742219,-3.2305e-8
-3478.596288,-1771.391917,-1.4856e-8
-3478.596288,-1413.878503,0.0
-3478.596288,-877.608383,0.0
-3478.596288,-698.851676,0.0
-3478.596288,-520.094969,0.0
-3478.596288,-341.338263,0.0
-3478.596288,-162.581556,0.0
-3478.596288,731.201978,0.0
-3478.596288,1267.472099,0.0
-3478.596288,1446.228805,0.0
-3627.56021,-1592.63521,-2.8075e-10
-3627.56021,-1235.121797,0.0
-3627.56021,-1056.36509,0.0
-3627.56021,-341.338263,0.0
-3627.56021,194.931858,0.0
-3627.56021,552.445271,0.0
-3627.56021,731.201978,0.0
-3627.56021,1267.472099,0.0
-3627.56021,1446.228805,0.0
-3627.56021,1624.985512,0.0
-3776.524133,-1413.878503,-4.5797e-7
-3776.524133,-877.608383,0.0
-3776.524133,-698.851676,0.0
-3776.524133,-520.094969,0.0
-3776.524133,-162.581556,0.0
-3776.524133,16.175151,0.0
-3776.524133,373.688565,0.0
-3776.524133,909.958685,0.0
-3776.524133,1088.715392,0.0
-3925.488055,-877.608383,0.0
-3925.488055,-698.851676,0.0
-3925.488055,-520.094969,0.0
-3925.488055,-162.581556,0.0
-3925.488055,16.175151,0.0
-3925.488055,373.688565,0.0
-3925.488055,909.958685,0.0
-3925.488055,1088.715392,0.0
-4074.451977,-877.608383,0.0
-4074.451977,-698.851676,0.0
-4074.451977,-520.094969,0.0
-4074.451977,-162.581556,0.0
-4074.451977,16.175151,0.0
-4074.451977,373.688565,0.0
-4074.451977,552.445271,0.0
-4074.451977,909.958685,0.0
-4074.451977,1088.715392,0.0
-4074.451977,1624.985512,-2.4238e-9
-4223.415899,-877.608383,0.0
-4223.415899,-698.851676,0.0
-4223.415899,-520.094969,0.0
-4223.415899,-341.338263,0.0
-4223.415899,194.931858,0.0
-4223.415899,731.201978,0.0
-4223.415899,1267.472099,0.0
-4223.415899,1446.228805,-2.6783e-8
-4372.379822,-1056.36509,-4.9537e-9
-4372.379822,-162.581556,0.0
-4372.379822,16.175151,0.0
-4372.379822,373.688565,0.0
-4372.379822,552.445271,0.0
-4372.379822,909.958685,0.0
-4372.379822,1088.715392,0.0
